type,location,bedrooms,title,old_price,new_price,pct_change,listing_url
new_listing,Lekki Phase 1,2,"Premium 7 ₦175,000,000 Flat / apartment for sale 2 Bed Waterview Bedroom Flat Well-Built 2-Bedroom Flat in Lekki Phase 1 Lagos Discover this beautifully built 2-bedroom flat situat",,175000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3687285-2-bed-waterview-bedroom-flat
new_listing,Lekki Phase 1,2,Premium 10,,350000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3661212-2-bedroom-apartment-with-en-suite-bedrooms-flood-free-environment
new_listing,Lekki Phase 1,3,undromat Pool (in progress) Gym (in progress) Neighborhood Features - No traffic - No flooding - Close to major roads and amenities - Safe at night Title: Governor's Consent Price:,,380000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3687078-new-3-bedroom-apartment-on-the-ground-floor
new_listing,Lekki Phase 1,3,Premium 17,,400000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3686855-3-bedroom-apartment
new_listing,Lekki Phase 1,2,Premium 13,,350000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3686844-2-bedroom-flat-with-elevator
new_listing,Lekki Phase 1,3,Premium 13,,280000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3686831-luxury-brand-new-3-bedroom-apartments-with-elevator-pool-gym
new_listing,Lekki Phase 1,2,"temporary architecture, refined interiors and exceptional amenities in a prime Lekki Phase 1 location. Location: Lekki Phase 1, Lagos Unfurnished apartments 2-Bedroom Apartment ---",,250000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3686801-luxury-brand-new-2-bedroom-apartments-with-elevator-pool-gym
price_change,Lekki Phase 1,,"for this search We'll email you when a new listing matches Residential Land for Sale in Lekki Phase 1, Lekki, Lagos. Your email address Get alerts Alert on Manage alerts Premium 4",1650000,1520000000,92021.2,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3627974-1900sqm-fenced-sandfilled-land-with-governors-consent
new_listing,Lekki Phase 1,,"lue Location Massive Roi Potential Lekki foreshore scheme 1 land. My people, Hot, premium land just dropped---Lekki Foreshore Scheme 1. Strictly for serious investors & developers.",,1200000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687426-687-sqm-secure-high-value-location-massive-roi-potential
new_listing,Lekki Phase 1,,"Residential Land at Lekki Foreshore Scheme 1 Lekki foreshore scheme 1 land. Hot, premium land just dropped---Lekki Foreshore Scheme 1. Strictly for serious investors & developers.",,1200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687385-1010-sqm-residential-land-at-lekki-foreshore-scheme-1
new_listing,Lekki Phase 1,,"ment to build a beautiful home for your family, where you'll always be looking for to live in, then this land is definitely for you. Location: Off Freedom Way, Lekki Phase 1 Price:",,1200000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687155-quality-and-strategic-land
new_listing,Lekki Phase 1,,"Premium 5 ₦1,600,000 per sq.m Residential land for sale 15,000SQM Residential Land This is an Island. It's remaining 15,000sqm. Just beside brains and hammer. Opposite Cresendo. It",,1600000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687059-15000sqm-residential-land
new_listing,Lekki Phase 1,,"Premium 4 ₦1,500,000 per sq.m Residential land for sale 150,000SQM Residential Land Plots Land 600sqm 300pcs total of 180,000sqm plots Land 800sqm 64pcs total of 51,200sqm plots La",,1500000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687027-150000sqm-residential-land-plots
new_listing,Lekki Phase 1,,"Premium 4 ₦1,500,000 per sq.m Residential land for sale 1000SQM Residential Land Plots Land 800sqm 64pcs total of 51,200sqm plots Land 1000sqm 21pcs total of 21,000sqm plots This i",,1500000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687021-1000sqm-residential-land-plots
new_listing,Lekki Phase 1,,"Premium 3 ₦1,500,000 per sq.m Residential land for sale 600SQM Residential Land Land 600sqm 300pcs total of 180,000sqm plots This is only residential plot with ground plus 2 Total ",,1500000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3687018-600sqm-residential-land
new_listing,Lekki Phase 1,,"for this search We'll email you when a new listing matches Residential Land for Sale in Lekki Phase 1, Lekki, Lagos. Your email address Get alerts Alert on Manage alerts Premium 4",,1520000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3678618-serviced-waterfront-residential-land
new_listing,Lekki Phase 1,,"Premium 2 ₦650,000,000 Residential land for sale Luxury Plot of Land Luxury plot of land in a serene and secure estate at Lekki phase 1 for sale Price:₦650m Title: Governors consen",,650000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3686610-luxury-plot-of-land
new_listing,Lekki Phase 1,,"Premium 1 ₦400,000,000 Residential land for sale 400SQM Land, Lekki Phase 1 For Sale Land size: 400sqm Title: c of o Location: lekki foreshore Price: 400m Lekki Foreshore, Lekki Ph",,400000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3686252-400sqm-land-lekki-phase-1
new_listing,Lekki Phase 1,,"for this search We'll email you when a new listing matches Residential Land for Sale in Lekki Phase 1, Lekki, Lagos. Your email address Get alerts Alert on Manage alerts Premium 4",,1520000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/2546612-awesome-land-inside-a-wonderful-estate
new_listing,Lekki Phase 1,1,"ss Get alerts Alert on Manage alerts This search gets about 423 new properties a week. Narrow it, or get a weekly summary instead. Premium Plus Top promoted listing 16 photos Video",,7500000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3683720-luxurious-mini-flat-in-a-serene-location
new_listing,Lekki Phase 1,2,"000 /yr Flat / apartment for rent Waterfront 2 Bedroom Apartments Waterfront apartments to let admiralty way, lekki Prime location on Admiralty Way Available Units: - 2 Bedroom ---",,28000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3687568-waterfront-2-bedroom-apartments
new_listing,Lekki Phase 1,2,Premium 19,,30000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3687557-2-bedroom-furnished-apartment
new_listing,Lekki Phase 1,1,"flat (room and parlour) for rent Waterfront Mini Flat Apartments Waterfront apartments to let admiralty way, lekki Prime location on Admiralty Way Available Units: - Mini Flat ---",,25000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3687545-waterfront-mini-flat-apartments
new_listing,Lekki Phase 1,1,"Premium 5 ₦8,500,000 /yr Mini flat (room and parlour) for rent Lovely & Massive 1 Bedroom Apartment with Pool Massive & Standard 1 Bedroom and Parlor (Mini-Flat) Ground Floor With ",,8500000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3687480-lovely-massive-1-bedroom-apartment-with-pool
new_listing,Lekki Phase 1,2,Premium 11,,28000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3687459-water-front-luxury-2-bedroom-flat
new_listing,Lekki Phase 1,1,",000 /yr Mini flat (room and parlour) for rent 1 Bedroom Mini Flat Penthouse Fully serviced 1 bedroom mini flat ensuite pent house with gen, transformer & pool. Rent: - Unfurnished",,7000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3687451-1-bedroom-mini-flat-penthouse
new_listing,Lekki Phase 1,1,"Premium 9 ₦7,000,000 /yr Mini flat (room and parlour) for rent Fully Serviced 1 Bedroom Apartment Flat 1 (1 Bedroom) (unfurnished) Rent - 7,000,000 Service charge - 1,701,500 Energ",,7000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3687357-fully-serviced-1-bedroom-apartment
new_listing,Lekki Phase 1,2,Premium 13,,12000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3687308-fully-serviced-2-bedroom-apartment
new_listing,Lekki Phase 1,2,Premium 10,,18000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3661204-furnished-flat-with-pool-and-gym
new_listing,Victoria Island,3,Premium 24,,510000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3687671-26-unit-apartment-block-8-units-of-3-bedroom-8-units-of-2-bedroom
new_listing,Victoria Island,3,Premium 10,,25000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3687555-exquisitely-built-3-bedroom-flat-with-bq
new_listing,Victoria Island,2,Premium 12,,13000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3687387-2-bedroom-flat
new_listing,Victoria Island,3,Premium 21,,65000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3687381-3-bedroom-furnished-flat
new_listing,Victoria Island,3,Premium 10,,31000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3687304-2-units-of-3-bedroom-furnished-serviced-apartment
new_listing,Victoria Island,3,Premium 19,,42000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3687249-furnished-3-bedroom-apartment
new_listing,Victoria Island,3,"Premium 9 ₦25,000,000 /yr Flat / apartment for rent 3 Bedroom Apartment with En-Suite Bedrooms with Wardrobes 3 Bedroom Apartment Features: - Spacious living room - En-suite bedroo",,25000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3687224-3-bedroom-apartment-with-en-suite-bedrooms-with-wardrobes
new_listing,Victoria Island,2,Premium 22,,10000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3687199-2-bedroom-apartment
new_listing,Victoria Island,3,Premium 10,,12000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3687122-spacious-3-bedroom-mansionette
new_listing,Victoria Island,2,Premium 12,,13000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3686869-2-bedroom-flat
new_listing,Victoria Island,3,Premium 16,,20000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3686840-3-bedroom-flat
new_listing,Victoria Island,3,",000 /yr Flat / apartment for rent 3 Bedroom Furnished Apartment with BQ Luxurious Furnished 3 Bedroom Apartment with a BQ available for rent Location: Victoria Island, Lagos Rent:",,50000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3686797-3-bedroom-furnished-apartment-with-bq
new_listing,Victoria Island,1,", this development is designed for discerning homeowners and investors seeking contemporary living in a prime Lagos location. Available Units 1-Bedroom Apartment --- 64--90 sqm ---",,350000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3687662-1-bedroom-apartment
new_listing,Victoria Island,2,"Premium 1 ₦240,000,000 Flat / apartment for sale Executive 2-Bedrooms Apartment. 2 Bedrooms flat in 1004 Estate High Roof. Price -",,240000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3687628-executive-2-bedrooms-apartment
new_listing,Victoria Island,3,Premium 17,,450000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3687277-3-bedroom-apartment-with-boys-quarters
new_listing,Victoria Island,3,Premium 11,,750000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3687169-3-bedroom-apartment-with-boys-quarters
new_listing,Victoria Island,3,Premium 19,,180000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3686898-3-bedroom-flat-with-bq
new_listing,Victoria Island,3,Premium 16,,750000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3686446-spacious-3-bedrooms-luxury-apartment-with-boys-quarters
new_listing,Victoria Island,2,Premium 13,,550000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3686442-contemporary-2-bedrooms-apartment-with-boys-quarters
new_listing,Victoria Island,2,Premium 14,,350000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3686398-2-bedroom-modern-apartment
new_listing,Victoria Island,2,Premium 13,,550000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3686329-luxury-2-bedroom-apartment-with-bq
new_listing,Victoria Island,3,Premium 10,,850000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3686320-3-bedroom-penthouse
new_listing,Victoria Island,3,Premium 19,,450000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3686304-modern-3-bedroom-apartment-with-amazing-features
new_listing,Victoria Island,,"Premium 1 $2,500 per sq.m Residential land for sale 6,298 SQM Land Property Details Location: Eko Atlantic City, Victoria Island, Lagos Property Type: Land Land Size: 6,298 SQM Pha",,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3687186-6298-sqm-land
new_listing,Victoria Island,,"Premium 1 $6,000,000 Residential land for sale 1,500 SQM Land Property Property Details Location: Akin Adesola Street, Victoria Island, Lagos Property Type: Property / Development ",,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3687147-1500-sqm-land-property
new_listing,Victoria Island,,"Premium 1 ₦2,200,000,000 Residential land for sale 700 SQM Land Property Details Location: Oko-Awo Street, Victoria Island, Lagos Property Type: Land Land Size: 700 SQM Price:",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3687102-700-sqm-land
new_listing,Victoria Island,,"Premium 2 ₦650,000,000 Residential land for sale Residential Land Property for sale in transit village off adetokunbo ademola Victoria island Lagos. Land size: 200 square meter Tit",,650000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3687022-residential-land
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3684957-residential-land-measuring-1470sqm-with-structure
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3682502-corner-piece-residential-land
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3680647-700-sqm-land
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3680515-34000-sqm-residential-land
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3679112-1400-and-300-sqm-land
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3678605-288501-sqm-mixed-use-land-in-a-prime-location
new_listing,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",,2200000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3678419-residential-land
price_change,Victoria Island,3,"ospective buyer before making an offer or completing a transaction. Akin Adesola Street, Victoria Island, Lagos, Victoria Island (VI), Lagos Added today Zahari Properties Premium 1",3100000000,2200000000,-29.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3675698-land
new_listing,Asokoro,3,ble at Asokoro for Sale. - Fully Furnished - 3 Bedroom ensuite - 1 Room Bq - Gate house - Fitted kitchen - Solar System - Elevator - Children play area - Ample parking space Price:,,600000000,,https://nigeriapropertycentre.com/for-sale/flats-apartments/abuja/asokoro-district/3686256-newly-built-3-bedroom-furnished-flat-with-bq
new_listing,Asokoro,2,"Premium 3 ₦30,000,000 /yr Flat / apartment for rent Well Furnished and Serviced 2 Bedroom Apartment with a BQ Well Furnished and serviced 2 bedroom apartment with Bq in a serene ne",,30000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/asokoro-district/3687658-well-furnished-and-serviced-2-bedroom-apartment-with-a-bq
new_listing,Asokoro,2,"u'll get alerts for this search We'll email you when a new listing matches Flats for Rent in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 3",,30000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/abuja/asokoro-district/3613455-neat-self-contain-apartment
new_listing,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,198750000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3683214-residential-land
new_listing,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,198750000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3683007-residential-land-plot
new_listing,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,198750000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3682541-residential-land
new_listing,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,198750000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3681254-ultra-prime-1500sqm-land
new_listing,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,198750000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3674605-residential-land
new_listing,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,198750000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3621114-residential-land
price_change,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",35000000,198750000,467.9,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3674110-residential-land
price_change,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",60000000,198750000,231.2,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3668241-residential-land-plot
price_change,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",60000000,198750000,231.2,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3588990-residential-estate-plot
price_change,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",60000000,198750000,231.2,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3602027-residential-land
price_change,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",60000000,198750000,231.2,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3574102-vacant-land-measuring-1-052sqm
price_change,Asokoro,4,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Asokoro District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",60000000,198750000,231.2,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/asokoro-district/3647812-residential-land
new_listing,Maitama,3,ent - 24-hour power supply - Swimming pool - Fully equipped gym - Premium DSTV subscription - Weekly in-house cleaning - Weekly changing of beddings - Service charge included Rent:,,40000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/maitama-district/3687396-luxurious-and-spacious-3-bedroom-apartment
new_listing,Maitama,2,"Premium 8 ₦8,000,000 /yr Flat / apartment for rent 2 Bedroom Serviced Flat Serviced 2 bedrooms flats within an estate in Maitama. Rent is 8M per annum. Service charge 3M per annum.",,8000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/maitama-district/3686458-2-bedroom-serviced-flat
new_listing,Maitama,3,Premium 9 Video,,45000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/maitama-district/3685887-luxurious-fully-furnished-3-bedroom-apartment
new_listing,Maitama,3,"Premium 8 ₦10,000,000 /yr Flat / apartment for rent Spacious 3 Bedroom Flat ️rent: Blocks of flat ️location: Maitama ️price:",,10000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/maitama-district/3685675-spacious-3-bedroom-flat
new_listing,Maitama,3,"u'll get alerts for this search We'll email you when a new listing matches Flats for Rent in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,40000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/maitama-district/3678705-3-bedroom-luxury-furnished-apartment
new_listing,Maitama,3,"u'll get alerts for this search We'll email you when a new listing matches Flats for Rent in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",,40000000,,https://nigeriapropertycentre.com/for-rent/flats-apartments/abuja/maitama-district/3443767-luxury-smart-serviced-2-bedroom-apartment-with-bq
new_listing,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",,1600000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3685330-1000-square-metre-residential-land
new_listing,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",,1600000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/maitama-2/3684316-flat-land
new_listing,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",,1600000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3655663-1000sqm-residential-land
new_listing,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",,1600000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3443727-residential-estate-land
new_listing,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",,1600000000,,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/maitama-2/2851905-residential-land
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",2000000000,1600000000,-20.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3673787-residential-land
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",20000000,1600000000,7900.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3673562-distress-1400sqm-residential-land
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",20000000,1600000000,7900.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3671034-residential-land-plot
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",20000000,1600000000,7900.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3671033-residential-land
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",20000000,1600000000,7900.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3668037-1000sqm-residential-land
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",20000000,1600000000,7900.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3667357-1053sqm-residential-land
price_change,Maitama,5,"erts for this search We'll email you when a new listing matches Residential Land for Sale in Maitama District, Abuja. Your email address Get alerts Alert on Manage alerts Premium 2",20000000,1600000000,7900.0,https://nigeriapropertycentre.com/for-sale/land/residential-land/abuja/maitama-district/3667083-980sqm-of-a-residential-land
price_change,Wuse,3,"is search You'll get alerts for this search We'll email you when a new listing matches Flats for Sale in Wuse, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",135000000,120000000,-11.1,https://nigeriapropertycentre.com/for-sale/flats-apartments/self-contained/abuja/wuse/zone-5/3026264-strategically-located-functional-40-units-of-studio-apartments
price_change,Wuse,3,"is search You'll get alerts for this search We'll email you when a new listing matches Flats for Sale in Wuse, Abuja. Your email address Get alerts Alert on Manage alerts Premium 9",135000000,120000000,-11.1,https://nigeriapropertycentre.com/for-sale/flats-apartments/abuja/wuse/zone-3/3586093-16-units-residential-block-of-flats
delisted,Banana Island,3,2 Units Of This Unfurnished 3bed Apartment Banana Island Ikoyi Lagos 2 Units Of This Unfurnished 3bed Apartment / Flat Apartment FOR Rent,35000000,,,https://propertypro.ng/agent/andrey-micheal-akaiso
delisted,Old Ikoyi,3,3 Bedroom Maisonette Glover Rd Old Ikoyi Ikoyi Lagos 3 Bedroom Maisonette / Flat Apartment FOR Sale,700000000,,,https://propertypro.ng/property/3-bedroom-flat-apartment-for-sale-glover-rd-old-ikoyi-ikoyi-lagos-6PYPP
delisted,Old Ikoyi,4,4 Bedroom Newly Built Apartment Off Glover Old Ikoyi Ikoyi Lagos 4 Bedroom Newly Built Apartment / Flat Apartment FOR Sale,800000000,,,https://propertypro.ng/property/4-bedroom-flat-apartment-for-sale-off-glover-old-ikoyi-ikoyi-lagos-1QBZM
delisted,Old Ikoyi,,2700sqm Land Lugard Old Ikoyi Ikoyi Lagos 2700sqm Land / Land FOR Sale,3700000,,,https://propertypro.ng/property/land-for-sale-lugard-old-ikoyi-ikoyi-lagos-0PKKN
